"","V1","V2","V3","V4","V5","limit"
"651",0.464593682052581,0.017564278647866,0.284991911388255,-87.3135044872703,0.109160529434115,0.402962885015897
"652",0.469879330495754,0.0202160272049141,0.191401198931954,-84.0474881263266,0.13600850284124,0.364258115384656
"653",0.466108256167002,0.0118319419515527,0.45801817720809,-99.0449122658581,0.145530449924372,0.440275347037334
"655",0.464717926808102,0.0153697888756864,0.0932207388683094,-96.7480383610946,0.126121701825108,0.29984271703961
"656",0.467621326283868,0.0151546173137148,0.151983327653419,-95.9441414497626,0.104789534176302,0.367908959488786
"657",0.469348288031899,0.0194217489740043,0.0659876067344527,-88.2359830524011,0.112563125006802,0.175024096943088
"658",0.460251841303234,0.0184562705424991,0.093312198355079,-89.7607059134343,0.183804235127457,0.262461296574368
"659",0.469436374928773,0.0176760793959814,0.106114170170482,-90.9180500614653,0.116955623886191,0.302860324175295
"660",0.463716420089554,0.0165711854730643,0.240986349290576,-90.7392273985121,0.133249582773743,0.394952419465257
"662",0.466395216328461,0.0149534968498269,0.0695426140146228,-97.9789900322781,0.107297918025908,0.251368831978245
"663",0.465411380256988,0.017978784711198,0.351002768072856,-85.0097535473757,0.0910325341658719,0.414190175336273
"664",0.466000983446174,0.0146965994266234,0.133297547520513,-97.3990882285492,0.101739710636487,0.355746896255547
"666",0.469410853175237,0.0172910804253269,0.0881627171530694,-92.0901866172191,0.119304894199009,0.273283953010557
"668",0.468463533927928,0.0189178611453366,0.0477614664854028,-89.480818396461,0.0923657784755175,0.0723730757105603
"669",0.463788090611568,0.0186000935553449,0.188697032304818,-87.2781331199979,0.118948715330399,0.365216887195402
"670",0.46394961759282,0.0232744528657913,0.175294940335197,-79.0239120885403,0.097859527487256,0.331176516319696
"671",0.464683807901264,0.0177825978350849,0.199096491413312,-88.8267915118324,0.107666160645028,0.37536732769183
"673",0.464932781076064,0.0179857042063568,0.07309143866309,-91.1727190387203,0.103871414876143,0.218861496458714
"674",0.467789265100314,0.0180291642502644,0.166382184316431,-88.9227957461479,0.0837980037214728,0.359429320648714
"675",0.468578315073428,0.0126937302311845,0.0822189855047239,-104.723684330573,0.154382372059168,0.314189031950308
"676",0.465137377558521,0.0162185206316691,0.296671573808725,-90.1144526271361,0.107158114580027,0.410469111153848
"677",0.465188214214094,0.0187916770963198,0.110612531996058,-88.6216287075464,0.0940523263188566,0.295300799495213
"678",0.465976270031385,0.0185012113223805,0.0734251500997457,-89.8240076670356,0.081216169180916,0.214002507672749
"679",0.466054765341182,0.0206781821433672,0.170515976136853,-83.625146617455,0.0889891383010197,0.344786467719784
"680",0.462574314850653,0.0178828233954341,0.17815915547019,-88.9423719770092,0.14561621673789,0.362198763853914
"681",0.459835050936922,0.0146945782152269,0.220676701857754,-95.6083509470547,0.225450848713938,0.393246334993999
"682",0.464440242170538,0.0161059635973242,0.136982788933693,-93.9501700752538,0.125123161536997,0.34686369315517
"683",0.467768549280809,0.019203167460594,0.160940497620019,-86.6794497575557,0.0949016966665214,0.348450119522174
"685",0.465437955812196,0.0202174034254932,0.061204151331487,-86.9464395920148,0.0834131949670971,0.135110633471037
"686",0.459949776743863,0.017419373320737,0.145519837966207,-90.6805915175452,0.196408349109903,0.340245318821211
"687",0.465690957687753,0.0203232919018562,0.164823461691718,-84.3823826938566,0.0803258231206192,0.342387565723638
"688",0.467469950761278,0.0206516148364753,0.119456317072337,-84.7435645413802,0.102767340766405,0.294589894330527
"689",0.466903174416308,0.0140063099052687,0.184726280088394,-98.1382355883041,0.103492652977403,0.391081207457592
"690",0.465155934383541,0.021141171651319,0.123363856210119,-83.7696034281877,0.0835695440216997,0.293783440844506
"691",0.466266655028992,0.0162131077565259,0.124077985518495,-93.9696873291264,0.0864439991698541,0.335597965585214
"692",0.466440488828049,0.0126845678380355,0.103598246543151,-103.763607134626,0.127783308852429,0.344000503005007
"693",0.471062563192654,0.0143733246367925,0.275043343375106,-95.1854899041282,0.199037808552699,0.418804164714746
"694",0.460767109095186,0.0159135846470627,0.247802594521987,-91.9859783406454,0.192891190437225,0.396548311556927
"695",0.47269117700614,0.0204063928535862,0.0438065079591129,-87.2471408352168,0.172036706864621,0.00686101148295609
"696",0.467248288482466,0.0186706640019087,0.155295291302066,-87.8331260368945,0.0814036644816437,0.34702143649381
"697",0.464479299483251,0.0180261757525422,0.075705473299521,-90.8064144680402,0.112222070079297,0.226370019309762
"698",0.463341746665977,0.0130683963457721,0.0754218687237331,-103.268779935874,0.182300504264162,0.290071094971559
"699",0.468590401414686,0.0198198818210425,0.071997863941489,-87.4152561967709,0.106098902008748,0.193306098019941
"700",0.458945318832709,0.0130942714542713,0.380815498119913,-96.6711006225418,0.25168582194919,0.424560501200764
"702",0.469111497965659,0.0206689452750688,0.0972041434896595,-85.1333145680341,0.123756414098543,0.256477092342122
"704",0.462961878208179,0.0129236996708003,0.248774209725653,-99.8825343939027,0.18487493553758,0.411012362681419
"707",0.466473283516138,0.0140664478000986,0.0931879974608766,-100.352368001433,0.11213272521154,0.315526292665689
"708",0.47015435923051,0.0130702448919063,0.326248572175255,-97.8883578542565,0.203326605506998,0.43009213059067
"710",0.46647603307663,0.0221796296457716,0.155338606249128,-81.8026935435396,0.107431232159892,0.323693564627025
"711",0.464806150608182,0.0166757552251433,0.196560765332515,-91.2796035986767,0.112442790514722,0.379968491388991
"712",0.465575262117347,0.0136930997535481,0.128811094222448,-100.21218479029,0.119809056128022,0.359271532332232
"713",0.466469634650118,0.0154192767698241,0.116809283414836,-96.32184672793,0.0909501668189905,0.334465770581676
"714",0.468794081276195,0.0186651261517013,0.0759892807788303,-89.5089825191925,0.0967108098155522,0.223165672105869
"715",0.467318155767258,0.0197232257684143,0.0704834386352672,-87.5181409250064,0.0869187555984648,0.187490352948546
"717",0.465936167806444,0.0177159044467873,0.153326416447408,-89.9132591609953,0.0849046353142148,0.350392448353091
"718",0.467408966933562,0.015807465849603,0.0636768921735301,-96.1783783397931,0.0937566941644363,0.219164033645596
"719",0.465062309630587,0.0150397564322625,0.046055474965736,-98.268960856448,0.122246357274571,0.13850490373147
"720",0.458040880501178,0.0134166123692861,0.240063548429668,-98.6121964502008,0.273926658766357,0.402153127208151
"721",0.46897274412117,0.0182193387651135,0.132453519245091,-89.3674139094293,0.104362221824509,0.3314200473793
"722",0.471785709451608,0.020219820921254,0.106192858047655,-85.8363736753026,0.159227584047485,0.281379110618189
"724",0.463191789445689,0.0160519837274927,0.0576863498042487,-96.2532992104214,0.153344997719979,0.184928668586715
"725",0.467650745995531,0.0209387782620869,0.119115717126296,-84.4740926096411,0.107975748510399,0.291865561913687
"726",0.464862963365861,0.0197760462067614,0.0734106837914667,-87.3290466582604,0.0953884142860584,0.195473752076969
"727",0.459365105048718,0.0150454654391109,0.509932654217736,-88.8657482605733,0.21142785937803,0.429860296296684
"728",0.464898568569771,0.0176607990693243,0.30790726219923,-86.7979762503214,0.10264876531172,0.407541041685923
"729",0.460608542249995,0.0222104081750979,0.090085534462626,-82.613569518445,0.149034811701627,0.214060544199183
"730",0.471856157381767,0.022401756111799,0.0937148721798658,-82.2922735174222,0.176667925894336,0.232814524066582
"731",0.466383692960259,0.0169933411027418,0.126215838994148,-92.0208971959885,0.0798767620704421,0.331746540934278
"732",0.465258792024493,0.0181397809460425,0.0543185647072544,-91.2067628563272,0.0970152464294837,0.131307019848526
"735",0.463141681112588,0.0145501661098064,0.139806388461825,-97.627383501488,0.166475055317798,0.359067995568673
"736",0.469720474475171,0.0129243788400852,0.303629437817083,-98.679955130568,0.193384389462174,0.427154184022559
"737",0.470167667970992,0.0195227635862453,0.0933412427645597,-87.5122659146854,0.127693658307761,0.261012925565336
"739",0.465370248165163,0.019728189445753,0.100496840280612,-86.8308466715886,0.0863427156228859,0.269063683792921
"740",0.46921043261576,0.0186649940646807,0.114854320898621,-88.7677465777509,0.105912571162367,0.306700272626605
"741",0.466847954546624,0.0160258279298498,0.0473737219919001,-95.8985339418704,0.097571865811981,0.128562777532457
"742",0.470079256082943,0.0211974925208158,0.157756225073628,-82.9718921954131,0.145473848714275,0.33571059639346
"743",0.46569210262839,0.0166379613792833,0.091852313669664,-93.780202710332,0.0964880216790877,0.284553917703405
"744",0.463085837606293,0.0195840238125942,0.0517937856395139,-88.2439106853529,0.127909318023806,0.0849705179635168
"745",0.467779329596695,0.0196694634382149,0.18240220489374,-85.2515633973207,0.101648691423056,0.35994366253514
"746",0.463727791546222,0.0211731710968259,0.0633606911157714,-85.0171744862023,0.10759127583147,0.129558912956518
"747",0.471074851709322,0.0225787055830004,0.0733773401519421,-82.4437550283999,0.166121278509136,0.163368064624279
"748",0.46656697971541,0.020956145456901,0.110323422396571,-84.5829033901511,0.0933223525333337,0.276615063778906
"749",0.466448118695451,0.0167805518470462,0.148488051373968,-92.3363667865706,0.0793870387331431,0.353438676576878
"750",0.469628640501081,0.0202253379348098,0.11773093962646,-85.8194758465588,0.128163995122627,0.297835754119802
"751",0.464932488376038,0.015364500736417,0.134782696921691,-95.9624176776529,0.120582413814447,0.350937880111568
"752",0.460689957329598,0.0129596247255207,0.136520370668316,-102.16170367985,0.239726403580809,0.365761818312111
"753",0.469751088959471,0.0164959942494476,0.0636213395892495,-94.552355619251,0.13261152618348,0.210467107264828
"754",0.469161715852988,0.0163384388627433,0.109666959856927,-93.9987476659784,0.124542547997357,0.320179388960198
"755",0.467903426524036,0.0189640453855698,0.214117954872356,-86.0746599173146,0.0983076774453248,0.379335210015173
"756",0.463779043614891,0.0146688521846289,0.178278210954969,-96.4954494463865,0.150312543663703,0.381498364971924
"760",0.466396362045473,0.0133072141956815,0.167728812650346,-100.484793691132,0.108252509780793,0.387058686034958
"762",0.464270091779292,0.0152144977317426,0.374132164871693,-90.9644790199151,0.130003459166692,0.423603987230488
"763",0.46407258893716,0.0156939990757981,0.119001092249848,-95.22900562889,0.136503250718671,0.332191454242632
"764",0.46671019551832,0.0189296753843149,0.0446678749191803,-89.6846843224292,0.0680742353088609,0.0429229565111973
"765",0.468445298843715,0.0174278184874577,0.0705431023503117,-92.2884806980746,0.0987771633221277,0.221393242628318
"766",0.465464484808345,0.0171411350001589,0.160395865193065,-90.934098679061,0.0971450364968539,0.358596798540207
"769",0.468857252743742,0.0168100369179134,0.133870607835827,-92.2538387577561,0.114682137155511,0.343287964685168
"770",0.472118972177329,0.0159438448048806,0.0788148269695618,-95.4109462943232,0.183617708571581,0.269823980004878
"771",0.464554542363179,0.0204574535087835,0.0903064029159988,-86.1609624051599,0.0970813634125128,0.2380207324869
"772",0.462662336574256,0.0174208783614735,0.0594339498530276,-92.5878616966414,0.151517136691998,0.169549083886978
"773",0.464910571671716,0.0201337266066819,0.107045557056063,-86.0447402855681,0.0923583386950649,0.276824983064454
"774",0.465631871504869,0.0154219015428494,0.120615904912963,-95.7933678216678,0.105181101799891,0.337772269954162
"775",0.4647154745314,0.0159110522601815,0.287082516489867,-91.1184631323055,0.117801230465114,0.409292203010987
"776",0.467787315684199,0.0205498337471081,0.0994077939707942,-85.6495407601213,0.104477180203657,0.261064754743499
"777",0.465241770405672,0.0133548297111836,0.248793685656908,-98.581234437737,0.128152305419039,0.411563439800448
"778",0.468254335441803,0.0201273861494159,0.12910032326141,-85.4987388336498,0.108771349004123,0.312349333494901
"779",0.465303607468514,0.0182067887521148,0.0913620431611035,-90.2295124856198,0.0952641090102574,0.266021847536659
"780",0.468544761633185,0.0195497656364569,0.0644876832613091,-88.1053902994663,0.101980265209658,0.165389730350083
"782",0.466010898872732,0.0198278412445677,0.211635124087811,-84.3775318337327,0.0830827682236205,0.37232209683654
"783",0.463276943584286,0.0200255641156063,0.135372550640982,-85.5249098337084,0.120015655108302,0.315347662346795
"784",0.462315374405848,0.0126509062789278,0.39470228404436,-97.6875247501517,0.195044252029352,0.430263605793569
"786",0.469588981847557,0.0225513669222563,0.0577992956500597,-82.7498294531156,0.144615697120682,0.0794221698021059
"789",0.463335679249495,0.0164766343904014,0.0562862536165847,-94.8599188533365,0.146637964314383,0.170606401109254
"790",0.466685461960167,0.0177878157613273,0.0601242367082523,-91.6477241124072,0.0760744272516506,0.170834458518058
"791",0.461933238996689,0.020464370634956,0.187375039583472,-83.7078435820037,0.137576933671923,0.352717141268584
"792",0.464815656557797,0.0153361427066223,0.0773931176806343,-96.9818377727255,0.124625830941148,0.266656657848022
"793",0.464056869508837,0.0149830409870492,0.0398770622942508,-98.7773969874961,0.145551512656073,0.0883260577331323
"794",0.466098112403372,0.015188986678589,0.177061026183485,-95.2328325304507,0.0955710854524127,0.380314204978997
"795",0.464464698454403,0.014492687553818,0.232493909855411,-95.8197384071966,0.135684360106362,0.402128925604133
"796",0.472881076873967,0.0210605679641358,0.0608752049590549,-85.4207526686522,0.180754825235457,0.126918086222826
"797",0.47187459747655,0.0199776019639745,0.0669427590447513,-87.1485692556287,0.156626470558735,0.173446473971521
"798",0.465523065393234,0.0143312048248834,0.100586688252337,-98.9700869673956,0.116246676014849,0.323046908022078
"799",0.467075382121181,0.0162588340680603,0.159140350904252,-93.1529846298003,0.0825661735532081,0.36490874760218
"800",0.461057821448372,0.0140061686503907,0.138410690541068,-99.0843715671472,0.21660646037368,0.359864997428504
"801",0.466612258450478,0.015217839703082,0.0483689562995271,-97.971417890013,0.108018568312385,0.151992285903524
"802",0.462637311067948,0.0196556732375537,0.075921780606254,-87.4363473718647,0.134508504971554,0.203743577535906
"804",0.466613045627642,0.0143418935573799,0.119421031908777,-98.7629077425385,0.10260494815226,0.346517838542718
"805",0.469787011227136,0.0194308127141469,0.210562541361542,-85.1611928593386,0.128543477369502,0.377506529672805
"806",0.465217690245935,0.0176533899338274,0.100416109548012,-91.135584071435,0.099891739849781,0.289415321350268
"807",0.465798918531548,0.0188540671618179,0.0941601892130368,-88.9964590232258,0.0826897054734694,0.265564962765373
"808",0.46415436793714,0.016573979468905,0.288381396378579,-89.4867032163812,0.123840152554516,0.406681938449534
"809",0.462497011328726,0.0179198216744309,0.0394522165353474,-91.8964966118176,0.151084833692382,0.00828117130423489
"810",0.463856160796867,0.0178243553340261,0.0472206868794222,-92.0027471365862,0.126033755655896,0.0863869516017435
"811",0.472442868496999,0.0196046864004002,0.100266921261017,-87.2782747384374,0.163876346413815,0.276917902198643
"812",0.46715733402614,0.0192176042848847,0.104771776134115,-87.8720389276297,0.0819868415472601,0.283733849248285
"813",0.466430944254059,0.0189027209303499,0.211529775961239,-86.2386814815806,0.078242793079749,0.377068958006725
"815",0.467808128514983,0.0125374222706574,0.143795825702567,-103.206104806519,0.140480667624864,0.380619072717284
"816",0.465912907874624,0.0196081904572008,0.0686574551291504,-87.8024561663461,0.0775379299936341,0.180318424066331
"817",0.462324845405438,0.017168750598634,0.0953204735030797,-92.2766878570089,0.158812125848344,0.282208759451676
"819",0.46405714324923,0.0167187876688158,0.232562616737934,-90.4783697861348,0.125884031241428,0.392167740286176
"820",0.465840857918874,0.0242250824273552,0.28453924601404,-75.1875765702901,0.133774933415821,0.380702927855757
"821",0.464399246110407,0.0186371588756402,0.0871860101633792,-89.280366214816,0.109737364588907,0.250636065059735
"822",0.47012773706875,0.015394953022565,0.156080575072719,-95.1145886681672,0.157284947192747,0.371493086245659
"823",0.46135293472894,0.0158842163184706,0.169347504357829,-93.735529817746,0.186440731921593,0.367556357219847
"824",0.466502579085675,0.0184154839316865,0.162444669544313,-88.1955805163032,0.0707975856338085,0.353137924010532
"826",0.463136240813002,0.0170397588319811,0.075887902139466,-93.0900384727988,0.145155125636984,0.238597699733481
"827",0.465954930193974,0.0134370897287391,0.0368312017005234,-102.881825049319,0.133333642843581,0.101125950732569
"828",0.465903231310708,0.0207863978389485,0.184194910860176,-83.114988553547,0.0893583994265262,0.353053219647098
"830",0.462652678887142,0.0134279057555279,0.258392820042623,-98.2243392706568,0.184750761677772,0.410685655371113
"831",0.468019857650792,0.0193977194658489,0.158121225836214,-86.3403984009002,0.100188354338547,0.34534360490063
"832",0.47620424717273,0.0153367169596996,0.148619551020756,-95.4588577473544,0.258705299937801,0.373009769364371
"833",0.461744581823575,0.0173579007386857,0.163113418559575,-90.5640390847605,0.165173462388435,0.35532843965716
"834",0.465313188719131,0.0156071252743489,0.183903001610636,-94.020727437854,0.109672989396115,0.380447117270266
"835",0.465412463578911,0.0208430880788486,0.120390658019893,-84.4663024328615,0.0805819203463581,0.292283680817341
"836",0.463697315833845,0.0145594019582974,0.197306630764678,-96.5864527839338,0.152512023430419,0.38990657752023
"837",0.464268163038729,0.0179274991568034,0.22227675416315,-88.052264209751,0.113970038588679,0.383614208808119
"838",0.459734409478905,0.0129204154471888,0.177633183530268,-101.378948403876,0.256432505546216,0.386997912894148
"839",0.466590654791434,0.0168050114849983,0.105957455057976,-92.868627880984,0.0767233211560483,0.307989153124533
"841",0.465451771730886,0.0171227422368164,0.104334335564661,-92.1910658303079,0.0983228609828518,0.301337607930948
"842",0.467093001415215,0.020533931512919,0.0595695533000054,-86.3442245748306,0.0917075266879896,0.122387856330348
"843",0.462743174272852,0.0174220282297391,0.134218940236765,-90.887494548951,0.147606245324502,0.332940121149304
"844",0.46582514994556,0.0171726674743168,0.104680678057995,-92.1162878651376,0.0905261892762867,0.301777039129896
"845",0.469278918904759,0.0194288325955693,0.069434963671677,-88.3951980208196,0.111851994611495,0.189465528529292
"847",0.463826503787799,0.0192368223001371,0.0980730820129945,-87.9105458031673,0.116173340599469,0.26767867295295
"849",0.468713200040121,0.0174999239488153,0.200059620241812,-89.3338823087023,0.107821053543764,0.381239656265204
"850",0.465451971833248,0.0174054485728118,0.158684157086443,-90.4781940221291,0.0959018523768687,0.355765857652799
"851",0.464215604953924,0.0190748413560688,0.101127884940724,-88.3308274266467,0.110204490114675,0.275594619087865
"852",0.468485356512659,0.0196268592319924,0.0740740914201454,-88.3027768201575,0.102692276852892,0.203522818927559
"854",0.468840907316782,0.0210710502733851,0.0992542153265151,-84.3354139278714,0.123910801684934,0.256547150280186
"855",0.468707090061202,0.0142404160522728,0.310962805022627,-94.9333299498209,0.148633580553357,0.422912493980051
"856",0.473143160327044,0.0178709245847579,0.0825736017829098,-91.2449742011145,0.178824850956313,0.25671897391767
"857",0.465148567512402,0.0184020423233725,0.120643571315818,-89.1781892233341,0.0967072065263442,0.312616259966564
"859",0.468131810938071,0.0186239393431001,0.0450945714469719,-90.4644873343963,0.0837171069658651,0.0551344423967043
"860",0.472296223674983,0.0220902754347508,0.0652611355138364,-83.3683581889949,0.17967389098696,0.133805707676111
"861",0.46984613413183,0.0181890242952746,0.0897021379218468,-90.4965158913895,0.119338794842929,0.26707477642883
"863",0.461759898697102,0.0170324206970764,0.172697809916736,-91.0262140315178,0.167479181371017,0.363134324317854
"866",0.466919423627393,0.0188154781400036,0.233143615390629,-85.9092966610403,0.0853645838109146,0.386216042115193
"867",0.469694418208607,0.0183150510648994,0.0671229508148196,-90.4519064329859,0.114606444613052,0.196836165665042
"869",0.469628581228455,0.0151476490207296,0.0361742445028163,-98.2779145686156,0.14355229247143,0.0508873129885528
"870",0.466216991931407,0.0144146873180893,0.105493492595633,-98.7196765774996,0.106433023309174,0.329576456449828
"873",0.464006901221348,0.0188270151141199,0.0462770651590053,-89.9103712603898,0.116528460738653,0.0571743795514569
"874",0.471105320131871,0.0225690816518036,0.10569136211137,-81.6196541407224,0.167883098344511,0.257567702667714
"875",0.470840269525218,0.0167291738227372,0.0600918841471098,-94.2155596205991,0.150480415285239,0.19244703789043
"876",0.46634571433597,0.0160213595784585,0.235440250127661,-91.8637192413166,0.0845599788474235,0.39829719854578
"878",0.467650998863284,0.0171994045784987,0.0618042811242326,-92.9846404269202,0.0846443840931267,0.189362759510961
"879",0.468114340003889,0.0178477840799483,0.126691329863094,-90.1123226023245,0.0905616833242169,0.327238211390865
"880",0.467165991377173,0.017105302378092,0.171995677066804,-90.9158536320336,0.0781228920700793,0.367714059387928
"881",0.466738888551413,0.015550985430625,0.0839987921367467,-96.2413313351205,0.0954314148130815,0.281605447521587
"882",0.466751813868843,0.0211327174517147,0.0554980089947993,-85.2824694179084,0.0930350997431212,0.0859684698448257
"883",0.464385595078876,0.0187900936200225,0.103945275601539,-88.7260141255774,0.108776629260622,0.283616497962313
"885",0.466931548674486,0.0125529185099099,0.32079925410984,-99.5193776034321,0.134903401270968,0.427801412462848
"886",0.46546367168337,0.0195123200314225,0.0849836920944561,-87.6908467032798,0.0858565206199967,0.235862914755379
"887",0.461885703424448,0.0168263946418187,0.105106389633478,-92.8957120484697,0.169793475315902,0.301796533769826
"888",0.4651370326887,0.0161447326042638,0.0762735018436391,-94.9795247846578,0.111590385018259,0.253468075396553
"889",0.46480109138526,0.0159533633194978,0.137771608539722,-94.4183007761614,0.11881359760018,0.34900536620943
"890",0.464580239921452,0.0196683782594758,0.206718778302199,-84.7883440992777,0.0988906904725385,0.369434658949013
"891",0.466201006710826,0.0217694121579878,0.0604539931251233,-84.1780172047265,0.0926954677270801,0.10610217729304
"892",0.471219006872688,0.0134337598911453,0.130671259196845,-101.258473622243,0.204781979921482,0.368413233256406
"893",0.466352533865421,0.0150607784773808,0.107151507244558,-97.1091684597807,0.0978682829420292,0.325796615757738
"894",0.465204235418464,0.0160163741919894,0.209625006873343,-92.5468452024721,0.108659983423123,0.388799352094279
"896",0.464194382274136,0.0181273931809878,0.079462504483528,-90.6252382003909,0.116867311721468,0.236069264662905
"897",0.466512565210224,0.0193964176560047,0.104845164234169,-87.9519656927454,0.0752780315429407,0.281511971261197
"898",0.467767088752699,0.0207507389061109,0.0505395493770279,-86.2051322846169,0.102503625151941,0.05718291928753
"900",0.469474433743337,0.0200175251200771,0.0437905862119595,-87.4828654803161,0.119054313052278,0.0123550651378035
"901",0.464947005845322,0.0185447727437013,0.0987594553374434,-89.36788259296,0.0999903328865868,0.277169818533615
"902",0.463679175523327,0.018640423837323,0.26751269708566,-85.6345025826266,0.118947689667061,0.393998655531582
"903",0.46351883233943,0.0129161712137199,0.198820534900881,-100.907838687541,0.174653250855233,0.398554862595766
"905",0.467523704458286,0.0189817266903697,0.17214778773151,-86.8385665909165,0.0900733590797582,0.357259570713074
"906",0.469087467937631,0.0198183176904282,0.0926169367735371,-86.8466140472995,0.114736982209934,0.25510589630687
"907",0.465617199152045,0.0163922157203566,0.166825620867848,-92.6165669601442,0.098438318167203,0.367357617469793
"908",0.465954743183034,0.0160706582759005,0.133493381564472,-93.9880973265801,0.0937977243890126,0.345569312178434
"909",0.465597111708175,0.0213784632310478,0.107134372142906,-83.7632219091438,0.0850754574056916,0.266048985337198
"910",0.464362135756245,0.0179533032970583,0.149298699945001,-89.5176046980205,0.113480992546165,0.344111234015827
"911",0.46234822979742,0.0160806728571069,0.27545339611039,-90.8235960226984,0.161771444244475,0.403969305869895
"912",0.468452104132852,0.0157023088619045,0.402380935192112,-89.3942398032566,0.128578218274314,0.429428612986563
"913",0.465292553502526,0.0176855002941653,0.148110665676987,-89.996392259927,0.0975526719921231,0.345885215662755
"915",0.4646500123644,0.0171563460477077,0.213630206793037,-89.8634063225721,0.111972921058607,0.384341397280164
"916",0.464626921944041,0.0192690684341464,0.148441895224947,-86.7830405651207,0.101052218096673,0.334818094018836
"917",0.461250606598534,0.016990399625897,0.17431939703346,-91.0470726945458,0.176854902463915,0.363783543752764
"919",0.465572142917215,0.0147296964521211,0.140466465246342,-97.0867845358751,0.111200325430368,0.360709416954196
"920",0.463400925109836,0.0144514690679035,0.060519160069351,-99.6799729535229,0.164956373621996,0.224609291991613
"921",0.464256659787928,0.0194845724580627,0.105030450732379,-87.2924325377995,0.107063843022882,0.278743103269828
"922",0.468427587870898,0.0130482897939334,0.296153146118989,-98.502799472283,0.157644345385443,0.424368323382481
"923",0.465287966734902,0.019465447229527,0.074055397607669,-88.2863432453562,0.0893577544549412,0.202438156209933
"924",0.463139620218861,0.0138572377776701,0.193691251411242,-98.376727802443,0.172080938670885,0.391596699840652
"927",0.462127558940434,0.0152409231748301,0.457557999066914,-89.2621845415002,0.166942586274736,0.428818288408807
"928",0.468609922041469,0.0209317746379695,0.0753080420708758,-85.2187310947142,0.117805179099916,0.19066119223291
"929",0.468693818313023,0.0167439727032575,0.14406295028109,-92.2473077964988,0.112347964985933,0.352467039182183
"930",0.466261855150954,0.0148097006091572,0.0512376761943878,-99.3149867776745,0.11364164008402,0.177222583483529
"932",0.462942533652054,0.0149335643512425,0.112954034831867,-97.2069399683705,0.16763481625667,0.330733317987723
"933",0.461746414638091,0.0159104443584636,0.38301010984182,-89.1359105528814,0.169991742712556,0.420205880982114
"935",0.463287947044063,0.0146145592492082,0.098625260921757,-98.3508131745029,0.164216028686697,0.315105228817315
"936",0.465013531297487,0.020400103714489,0.200488800774477,-83.5222838338996,0.0882192039482017,0.363261694607934
"938",0.465710600100333,0.0176743349882526,0.0747531812218136,-92.0157530026028,0.0904738150946629,0.229274709354655
"940",0.466198255596763,0.0159706374466122,0.066942267872413,-95.6241280576634,0.0968039480776512,0.227624960215568
"942",0.46795648397782,0.0167320479352007,0.133833848640982,-92.6058162691199,0.0967937066889741,0.342935436573844
"943",0.457543320120242,0.014120551682072,0.362638859320156,-94.0253731535028,0.260784178107535,0.418604989825072
"944",0.467512614245839,0.0172185696179588,0.126052072867604,-91.5603243101204,0.0833458410446257,0.330913752947906
"945",0.468551907945937,0.0158423319254843,0.0410051501140879,-96.4645278852321,0.114276132496366,0.0822020986803577
"947",0.463936359486725,0.018152131958421,0.129824991935155,-89.533605790414,0.120432441486735,0.324116347269913
"948",0.464083260435327,0.0170219371906483,0.0553464889061719,-93.7356939920717,0.127277185958955,0.156531010472275
"949",0.46084556195716,0.0195676987925343,0.0872490086023762,-87.5441022621714,0.164619268479385,0.236571394193134
"950",0.467836844586059,0.0187238006968158,0.288909937915233,-84.9105940815778,0.100548410830725,0.403028410400907
"951",0.463496425129603,0.017793662259854,0.233638400558517,-88.05976931893,0.128469716454389,0.387337445196005
"952",0.467510082897402,0.0149582665921562,0.0729104082351229,-98.1611961079759,0.101571832301673,0.262350532234643
"953",0.463620311963216,0.0161359170928335,0.118987711773375,-94.3573484845446,0.141981197728011,0.328010366597042
"954",0.466603049123293,0.0134364622830323,0.0620741205233943,-102.598508502817,0.125593442099887,0.250144689830576
"955",0.463602311133641,0.016981591034186,0.334010510953628,-87.6237922541114,0.129973630115219,0.412760824182521
"956",0.470559535508355,0.0197304538020567,0.0494887523572563,-88.1704058203029,0.132983759241269,0.0718739178224666
"957",0.466116125766729,0.0187348850849166,0.0996604692041696,-88.8974248960944,0.0772615598910341,0.278129000735886
"958",0.467597280695255,0.0179792953698147,0.0548428435914581,-91.7749956306718,0.0776291544384249,0.139764254680991
"959",0.468594024288475,0.0168805696558653,0.051665319668466,-93.8352572503423,0.105793295825295,0.141864803136122
"960",0.460375672803703,0.0180304566730918,0.133015980202768,-89.750309195194,0.183859985680662,0.324824616114075
"964",0.469508702207353,0.0183551569631336,0.135931945467367,-88.820851675249,0.113440136361144,0.334476742648294
"965",0.467877715104023,0.0154171699609618,0.144519897270252,-95.3544127570598,0.107731908685586,0.361199186734109
"966",0.462985941760767,0.0191483206253898,0.16687321320531,-86.6305157483487,0.129698982832143,0.348238222473844
"967",0.464384988633259,0.0135461595659087,0.232647756242854,-98.4512215379294,0.146527110200953,0.406158940015072
"968",0.467042906541367,0.0146513257570402,0.177487619739188,-96.6268219310829,0.0969760429184032,0.384494468635839
"969",0.466537475443012,0.0147890725272609,0.148803525359973,-96.7923016392826,0.091236198235364,0.367150901828681
"970",0.460327657941845,0.017645065335378,0.0637088832846788,-91.8001567781112,0.191828011165542,0.183363686425781
"972",0.466286645105814,0.0151892904842362,0.229817822677755,-94.089453592466,0.0906996165027555,0.400193901265254
